id,name,url,error
1714,Sum Of Special Evenly-Spaced Elements In Array,https://leetcode.com/problems/sum-of-special-evenly-spaced-elements-in-array/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":38}"
1715,Count Apples and Oranges,https://leetcode.com/problems/count-apples-and-oranges/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":38}"
1716,Calculate Money in Leetcode Bank,https://leetcode.com/problems/calculate-money-in-leetcode-bank/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":29}"
1717,Maximum Score From Removing Substrings,https://leetcode.com/problems/maximum-score-from-removing-substrings/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":29}"
1718,Construct the Lexicographically Largest Valid Sequence,https://leetcode.com/problems/construct-the-lexicographically-largest-valid-sequence/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":29}"
1719,Number Of Ways To Reconstruct A Tree,https://leetcode.com/problems/number-of-ways-to-reconstruct-a-tree/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":29}"
1720,Decode XORed Array,https://leetcode.com/problems/decode-xored-array/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":29}"
1721,Swapping Nodes in a Linked List,https://leetcode.com/problems/swapping-nodes-in-a-linked-list/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":29}"
1722,Minimize Hamming Distance After Swap Operations,https://leetcode.com/problems/minimize-hamming-distance-after-swap-operations/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":29}"
1723,Find Minimum Time to Finish All Jobs,https://leetcode.com/problems/find-minimum-time-to-finish-all-jobs/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":29}"
1724,Checking Existence of Edge Length Limited Paths II,https://leetcode.com/problems/checking-existence-of-edge-length-limited-paths-ii/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":29}"
1725,Number Of Rectangles That Can Form The Largest Square,https://leetcode.com/problems/number-of-rectangles-that-can-form-the-largest-square/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":29}"
1726,Tuple with Same Product,https://leetcode.com/problems/tuple-with-same-product/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":29}"
1727,Largest Submatrix With Rearrangements,https://leetcode.com/problems/largest-submatrix-with-rearrangements/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":38}"
1728,Cat and Mouse II,https://leetcode.com/problems/cat-and-mouse-ii/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":29}"
1729,Find Followers Count,https://leetcode.com/problems/find-followers-count/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":29}"
1730,Shortest Path to Get Food,https://leetcode.com/problems/shortest-path-to-get-food/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":29}"
1731,The Number of Employees Which Report to Each Employee,https://leetcode.com/problems/the-number-of-employees-which-report-to-each-employee/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":29}"
1732,Find the Highest Altitude,https://leetcode.com/problems/find-the-highest-altitude/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":29}"
1733,Minimum Number of People to Teach,https://leetcode.com/problems/minimum-number-of-people-to-teach/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":29}"
1734,Decode XORed Permutation,https://leetcode.com/problems/decode-xored-permutation/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":29}"
1735,Count Ways to Make Array With Product,https://leetcode.com/problems/count-ways-to-make-array-with-product/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":29}"
1736,Latest Time by Replacing Hidden Digits,https://leetcode.com/problems/latest-time-by-replacing-hidden-digits/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":29}"
1737,Change Minimum Characters to Satisfy One of Three Conditions,https://leetcode.com/problems/change-minimum-characters-to-satisfy-one-of-three-conditions/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":29}"
1738,Find Kth Largest XOR Coordinate Value,https://leetcode.com/problems/find-kth-largest-xor-coordinate-value/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":29}"
1739,Building Boxes,https://leetcode.com/problems/building-boxes/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":29}"
1740,Find Distance in a Binary Tree,https://leetcode.com/problems/find-distance-in-a-binary-tree/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":38}"
1741,Find Total Time Spent by Each Employee,https://leetcode.com/problems/find-total-time-spent-by-each-employee/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":29}"
1742,Maximum Number of Balls in a Box,https://leetcode.com/problems/maximum-number-of-balls-in-a-box/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":29}"
1743,Restore the Array From Adjacent Pairs,https://leetcode.com/problems/restore-the-array-from-adjacent-pairs/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":38}"
1744,Can You Eat Your Favorite Candy on Your Favorite Day?,https://leetcode.com/problems/can-you-eat-your-favorite-candy-on-your-favorite-day/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":29}"
1745,Palindrome Partitioning IV,https://leetcode.com/problems/palindrome-partitioning-iv/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":29}"
1746,Maximum Subarray Sum After One Operation,https://leetcode.com/problems/maximum-subarray-sum-after-one-operation/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":29}"
1747,Leetflex Banned Accounts,https://leetcode.com/problems/leetflex-banned-accounts/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":29}"
1748,Sum of Unique Elements,https://leetcode.com/problems/sum-of-unique-elements/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":29}"
1749,Maximum Absolute Sum of Any Subarray,https://leetcode.com/problems/maximum-absolute-sum-of-any-subarray/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":29}"
1750,Minimum Length of String After Deleting Similar Ends,https://leetcode.com/problems/minimum-length-of-string-after-deleting-similar-ends/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":29}"
1751,Maximum Number of Events That Can Be Attended II,https://leetcode.com/problems/maximum-number-of-events-that-can-be-attended-ii/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":29}"
1752,Check if Array Is Sorted and Rotated,https://leetcode.com/problems/check-if-array-is-sorted-and-rotated/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":29}"
1753,Maximum Score From Removing Stones,https://leetcode.com/problems/maximum-score-from-removing-stones/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":29}"
1754,Largest Merge Of Two Strings,https://leetcode.com/problems/largest-merge-of-two-strings/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":29}"
1755,Closest Subsequence Sum,https://leetcode.com/problems/closest-subsequence-sum/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":29}"
1756,Design Most Recently Used Queue,https://leetcode.com/problems/design-most-recently-used-queue/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":29}"
1757,Recyclable and Low Fat Products,https://leetcode.com/problems/recyclable-and-low-fat-products/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":29}"
1758,Minimum Changes To Make Alternating Binary String,https://leetcode.com/problems/minimum-changes-to-make-alternating-binary-string/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":29}"
1759,Count Number of Homogenous Substrings,https://leetcode.com/problems/count-number-of-homogenous-substrings/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":29}"
1760,Minimum Limit of Balls in a Bag,https://leetcode.com/problems/minimum-limit-of-balls-in-a-bag/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":29}"
1761,Minimum Degree of a Connected Trio in a Graph,https://leetcode.com/problems/minimum-degree-of-a-connected-trio-in-a-graph/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":29}"
1762,Buildings With an Ocean View,https://leetcode.com/problems/buildings-with-an-ocean-view/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":29}"
1763,Longest Nice Substring,https://leetcode.com/problems/longest-nice-substring/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":29}"
1764,Form Array by Concatenating Subarrays of Another Array,https://leetcode.com/problems/form-array-by-concatenating-subarrays-of-another-array/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":29}"
1765,Map of Highest Peak,https://leetcode.com/problems/map-of-highest-peak/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":29}"
1766,Tree of Coprimes,https://leetcode.com/problems/tree-of-coprimes/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":29}"
1767,Find the Subtasks That Did Not Execute,https://leetcode.com/problems/find-the-subtasks-that-did-not-execute/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":29}"
1768,Merge Strings Alternately,https://leetcode.com/problems/merge-strings-alternately/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":29}"
1769,Minimum Number of Operations to Move All Balls to Each Box,https://leetcode.com/problems/minimum-number-of-operations-to-move-all-balls-to-each-box/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":29}"
1770,Maximum Score from Performing Multiplication Operations,https://leetcode.com/problems/maximum-score-from-performing-multiplication-operations/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":29}"
1771,Maximize Palindrome Length From Subsequences,https://leetcode.com/problems/maximize-palindrome-length-from-subsequences/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":29}"
1772,Sort Features by Popularity,https://leetcode.com/problems/sort-features-by-popularity/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":29}"
1773,Count Items Matching a Rule,https://leetcode.com/problems/count-items-matching-a-rule/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":29}"
1774,Closest Dessert Cost,https://leetcode.com/problems/closest-dessert-cost/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":29}"
1775,Equal Sum Arrays With Minimum Number of Operations,https://leetcode.com/problems/equal-sum-arrays-with-minimum-number-of-operations/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":29}"
1776,Car Fleet II,https://leetcode.com/problems/car-fleet-ii/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":29}"
1777,Product's Price for Each Store,https://leetcode.com/problems/products-price-for-each-store/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":29}"
1778,Shortest Path in a Hidden Grid,https://leetcode.com/problems/shortest-path-in-a-hidden-grid/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":29}"
1779,Find Nearest Point That Has the Same X or Y Coordinate,https://leetcode.com/problems/find-nearest-point-that-has-the-same-x-or-y-coordinate/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":29}"
1780,Check if Number is a Sum of Powers of Three,https://leetcode.com/problems/check-if-number-is-a-sum-of-powers-of-three/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":29}"
1781,Sum of Beauty of All Substrings,https://leetcode.com/problems/sum-of-beauty-of-all-substrings/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":29}"
1782,Count Pairs Of Nodes,https://leetcode.com/problems/count-pairs-of-nodes/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":29}"
1783,Grand Slam Titles,https://leetcode.com/problems/grand-slam-titles/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":38}"
1784,Check if Binary String Has at Most One Segment of Ones,https://leetcode.com/problems/check-if-binary-string-has-at-most-one-segment-of-ones/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":29}"
1785,Minimum Elements to Add to Form a Given Sum,https://leetcode.com/problems/minimum-elements-to-add-to-form-a-given-sum/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":29}"
1786,Number of Restricted Paths From First to Last Node,https://leetcode.com/problems/number-of-restricted-paths-from-first-to-last-node/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":29}"
1787,Make the XOR of All Segments Equal to Zero,https://leetcode.com/problems/make-the-xor-of-all-segments-equal-to-zero/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":29}"
1788,Maximize the Beauty of the Garden,https://leetcode.com/problems/maximize-the-beauty-of-the-garden/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":29}"
1789,Primary Department for Each Employee,https://leetcode.com/problems/primary-department-for-each-employee/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":29}"
1790,Check if One String Swap Can Make Strings Equal,https://leetcode.com/problems/check-if-one-string-swap-can-make-strings-equal/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":29}"
1791,Find Center of Star Graph,https://leetcode.com/problems/find-center-of-star-graph/description/,"HTTP 429: {""detail"":""Rate limit exceeded"",""seconds_left"":29}"
